release_date,state,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,location,season
2017-10-24,ri,201740,201045,360,30,6284,21,,,,,,,0.477403,0.477403,44,2010/2011
2017-10-24,sc,201740,201045,360,32,6261,21,,,,,,,0.5111,0.5111,45,2010/2011
2017-10-24,sd,201740,201045,360,39,5246,18,,,,,,,0.743424,0.743424,46,2010/2011
2017-10-24,tn,201740,201045,360,76,12801,53,,,,,,,0.593704,0.593704,47,2010/2011
2017-10-24,tx,201740,201045,360,1310,52030,97,,,,,,,2.51778,2.51778,48,2010/2011
2017-10-24,ut,201740,201045,360,40,6025,16,,,,,,,0.6639,0.6639,49,2010/2011
2017-10-24,va,201740,201045,360,888,62905,88,,,,,,,1.41165,1.41165,51,2010/2011
2017-10-24,vt,201740,201045,360,33,2928,11,,,,,,,1.12705,1.12705,50,2010/2011
2017-10-24,wa,201740,201045,360,40,3748,18,,,,,,,1.06724,1.06724,53,2010/2011
2017-10-24,wi,201740,201045,360,55,5320,46,,,,,,,1.03383,1.03383,55,2010/2011
2017-10-24,wv,201740,201045,360,201,9716,34,,,,,,,2.06875,2.06875,54,2010/2011
2017-10-24,wy,201740,201045,360,23,4964,27,,,,,,,0.463336,0.463336,56,2010/2011
2017-10-24,ak,201740,201046,359,18,1870,7,,,,,,,0.962567,0.962567,02,2010/2011
2017-10-24,al,201740,201046,359,434,12286,33,,,,,,,3.53248,3.53248,01,2010/2011
2017-10-24,ar,201740,201046,359,74,4760,18,,,,,,,1.55462,1.55462,05,2010/2011
2017-10-24,az,201740,201046,359,284,25897,55,,,,,,,1.09665,1.09665,04,2010/2011
2017-10-24,ca,201740,201046,359,1020,36175,131,,,,,,,2.81963,2.81963,06,2010/2011
2017-10-24,co,201740,201046,359,137,19683,9,,,,,,,0.696032,0.696032,08,2010/2011
2017-10-24,ct,201740,201046,359,22,3555,19,,,,,,,0.618847,0.618847,09,2010/2011
2017-10-24,dc,201740,201046,359,52,3282,4,,,,,,,1.5844,1.5844,11,2010/2011
2017-10-24,de,201740,201046,359,12,3070,11,,,,,,,0.390879,0.390879,10,2010/2011
2017-10-24,ga,201740,201046,359,1938,42545,62,,,,,,,4.55518,4.55518,13,2010/2011
2017-10-24,hi,201740,201046,359,23,1753,18,,,,,,,1.31204,1.31204,15,2010/2011
2017-10-24,ia,201740,201046,359,21,4337,9,,,,,,,0.484206,0.484206,19,2010/2011
2017-10-24,id,201740,201046,359,98,5003,13,,,,,,,1.95882,1.95882,16,2010/2011
2017-10-24,il,201740,201046,359,661,40492,79,,,,,,,1.63242,1.63242,17,2010/2011
2017-10-24,in,201740,201046,359,104,12670,42,,,,,,,0.820837,0.820837,18,2010/2011
2017-10-24,ks,201740,201046,359,63,10574,44,,,,,,,0.595801,0.595801,20,2010/2011
2017-10-24,ky,201740,201046,359,78,16839,15,,,,,,,0.46321,0.46321,21,2010/2011
2017-10-24,ma,201740,201046,359,236,29372,51,,,,,,,0.803486,0.803486,25,2010/2011
2017-10-24,md,201740,201046,359,156,10399,20,,,,,,,1.50014,1.50014,24,2010/2011
2017-10-24,me,201740,201046,359,33,6342,31,,,,,,,0.520341,0.520341,23,2010/2011
2017-10-24,mi,201740,201046,359,109,16629,49,,,,,,,0.655481,0.655481,26,2010/2011
2017-10-24,mn,201740,201046,359,44,6261,18,,,,,,,0.702763,0.702763,27,2010/2011
2017-10-24,mo,201740,201046,359,101,8391,31,,,,,,,1.20367,1.20367,29,2010/2011
2017-10-24,ms,201740,201046,359,764,17108,45,,,,,,,4.46575,4.46575,28,2010/2011
2017-10-24,mt,201740,201046,359,3,2729,6,,,,,,,0.10993,0.10993,30,2010/2011
2017-10-24,nat,201740,201046,359,13336,787038,1921,4416,5322,,2327,774,497,1.61617,1.69445,US,2010/2011
2017-10-24,nc,201740,201046,359,122,25177,75,,,,,,,0.484569,0.484569,37,2010/2011
2017-10-24,nd,201740,201046,359,30,4657,16,,,,,,,0.644192,0.644192,38,2010/2011
2017-10-24,ne,201740,201046,359,85,3508,16,,,,,,,2.42303,2.42303,31,2010/2011
2017-10-24,nh,201740,201046,359,16,5729,31,,,,,,,0.279281,0.279281,33,2010/2011
2017-10-24,nj,201740,201046,359,158,7393,24,,,,,,,2.13716,2.13716,34,2010/2011
2017-10-24,nm,201740,201046,359,228,7921,24,,,,,,,2.87842,2.87842,35,2010/2011
2017-10-24,nv,201740,201046,359,294,11167,34,,,,,,,2.63276,2.63276,32,2010/2011
2017-10-24,oh,201740,201046,359,95,17817,45,,,,,,,0.533199,0.533199,39,2010/2011
2017-10-24,ok,201740,201046,359,103,3074,16,,,,,,,3.35068,3.35068,40,2010/2011
2017-10-24,or,201740,201046,359,44,6688,19,,,,,,,0.657895,0.657895,41,2010/2011
2017-10-24,pa,201740,201046,359,170,17964,60,,,,,,,0.946337,0.946337,42,2010/2011
2017-10-24,ri,201740,201046,359,35,6942,21,,,,,,,0.504177,0.504177,44,2010/2011
2017-10-24,sc,201740,201046,359,33,7238,21,,,,,,,0.455927,0.455927,45,2010/2011
2017-10-24,sd,201740,201046,359,59,5892,19,,,,,,,1.00136,1.00136,46,2010/2011
2017-10-24,tn,201740,201046,359,86,12712,51,,,,,,,0.676526,0.676526,47,2010/2011
2017-10-24,tx,201740,201046,359,1121,49906,95,,,,,,,2.24622,2.24622,48,2010/2011
2017-10-24,ut,201740,201046,359,53,5838,14,,,,,,,0.907845,0.907845,49,2010/2011
2017-10-24,va,201740,201046,359,898,58600,84,,,,,,,1.53242,1.53242,51,2010/2011
2017-10-24,vt,201740,201046,359,53,2960,11,,,,,,,1.79054,1.79054,50,2010/2011
2017-10-24,wa,201740,201046,359,44,3305,16,,,,,,,1.33132,1.33132,53,2010/2011
2017-10-24,wi,201740,201046,359,59,5249,47,,,,,,,1.12402,1.12402,55,2010/2011
2017-10-24,wv,201740,201046,359,224,11211,36,,,,,,,1.99804,1.99804,54,2010/2011
2017-10-24,wy,201740,201046,359,36,4834,28,,,,,,,0.744725,0.744725,56,2010/2011
2017-10-24,ak,201740,201047,358,10,1533,6,,,,,,,0.652316,0.652316,02,2010/2011
2017-10-24,al,201740,201047,358,360,8418,33,,,,,,,4.27655,4.27655,01,2010/2011
2017-10-24,ar,201740,201047,358,53,2616,17,,,,,,,2.02599,2.02599,05,2010/2011
2017-10-24,az,201740,201047,358,251,22138,54,,,,,,,1.1338,1.1338,04,2010/2011
2017-10-24,ca,201740,201047,358,729,23060,134,,,,,,,3.16132,3.16132,06,2010/2011
2017-10-24,co,201740,201047,358,108,14316,11,,,,,,,0.754401,0.754401,08,2010/2011
2017-10-24,ct,201740,201047,358,11,1535,16,,,,,,,0.716612,0.716612,09,2010/2011
2017-10-24,dc,201740,201047,358,60,1799,4,,,,,,,3.33519,3.33519,11,2010/2011
2017-10-24,de,201740,201047,358,12,2384,12,,,,,,,0.503356,0.503356,10,2010/2011
2017-10-24,ga,201740,201047,358,1801,32966,61,,,,,,,5.4632,5.4632,13,2010/2011
2017-10-24,hi,201740,201047,358,128,8131,18,,,,,,,1.57422,1.57422,15,2010/2011
2017-10-24,ia,201740,201047,358,8,1499,8,,,,,,,0.533689,0.533689,19,2010/2011
2017-10-24,id,201740,201047,358,99,3226,13,,,,,,,3.06882,3.06882,16,2010/2011
2017-10-24,il,201740,201047,358,622,34238,78,,,,,,,1.81669,1.81669,17,2010/2011
2017-10-24,in,201740,201047,358,72,9056,44,,,,,,,0.795053,0.795053,18,2010/2011
2017-10-24,ks,201740,201047,358,61,6850,43,,,,,,,0.890511,0.890511,20,2010/2011
2017-10-24,ky,201740,201047,358,63,11675,15,,,,,,,0.539615,0.539615,21,2010/2011
2017-10-24,ma,201740,201047,358,198,20666,50,,,,,,,0.958095,0.958095,25,2010/2011
2017-10-24,md,201740,201047,358,128,6360,19,,,,,,,2.01258,2.01258,24,2010/2011
2017-10-24,me,201740,201047,358,27,4372,31,,,,,,,0.617566,0.617566,23,2010/2011
2017-10-24,mi,201740,201047,358,92,10758,52,,,,,,,0.855178,0.855178,26,2010/2011
2017-10-24,mn,201740,201047,358,47,4269,18,,,,,,,1.10096,1.10096,27,2010/2011
2017-10-24,mo,201740,201047,358,78,5516,30,,,,,,,1.41407,1.41407,29,2010/2011
2017-10-24,ms,201740,201047,358,786,16246,46,,,,,,,4.83811,4.83811,28,2010/2011
2017-10-24,mt,201740,201047,358,10,1862,6,,,,,,,0.537057,0.537057,30,2010/2011
2017-10-24,nat,201740,201047,358,12079,606527,1938,4598,4145,,2043,743,550,1.84378,1.9915,US,2010/2011
2017-10-24,nc,201740,201047,358,102,16140,77,,,,,,,0.63197,0.63197,37,2010/2011
2017-10-24,nd,201740,201047,358,27,4572,18,,,,,,,0.590551,0.590551,38,2010/2011
2017-10-24,ne,201740,201047,358,15,2440,15,,,,,,,0.614754,0.614754,31,2010/2011
2017-10-24,nh,201740,201047,358,8,3899,30,,,,,,,0.205181,0.205181,33,2010/2011
2017-10-24,nj,201740,201047,358,143,5915,25,,,,,,,2.41758,2.41758,34,2010/2011
2017-10-24,nm,201740,201047,358,194,6514,24,,,,,,,2.9782,2.9782,35,2010/2011
2017-10-24,nv,201740,201047,358,299,9639,34,,,,,,,3.10198,3.10198,32,2010/2011
2017-10-24,oh,201740,201047,358,48,10561,42,,,,,,,0.454502,0.454502,39,2010/2011
2017-10-24,ok,201740,201047,358,64,2413,16,,,,,,,2.6523,2.6523,40,2010/2011
2017-10-24,or,201740,201047,358,25,2350,18,,,,,,,1.06383,1.06383,41,2010/2011
2017-10-24,pa,201740,201047,358,144,12991,67,,,,,,,1.10846,1.10846,42,2010/2011
2017-10-24,ri,201740,201047,358,31,4572,21,,,,,,,0.67804,0.67804,44,2010/2011
2017-10-24,sc,201740,201047,358,23,4483,23,,,,,,,0.513049,0.513049,45,2010/2011
2017-10-24,sd,201740,201047,358,37,4148,18,,,,,,,0.891996,0.891996,46,2010/2011
2017-10-24,tn,201740,201047,358,65,7909,53,,,,,,,0.821849,0.821849,47,2010/2011
2017-10-24,tx,201740,201047,358,964,37096,90,,,,,,,2.59866,2.59866,48,2010/2011
2017-10-24,ut,201740,201047,358,37,4976,23,,,,,,,0.743569,0.743569,49,2010/2011
2017-10-24,va,201740,201047,358,987,60654,87,,,,,,,1.62726,1.62726,51,2010/2011
2017-10-24,vt,201740,201047,358,46,2371,11,,,,,,,1.94011,1.94011,50,2010/2011
2017-10-24,wa,201740,201047,358,21,1121,14,,,,,,,1.87333,1.87333,53,2010/2011
2017-10-24,wi,201740,201047,358,36,3680,50,,,,,,,0.978261,0.978261,55,2010/2011
2017-10-24,wv,201740,201047,358,133,7892,33,,,,,,,1.68525,1.68525,54,2010/2011
2017-10-24,wy,201740,201047,358,17,3399,29,,,,,,,0.500147,0.500147,56,2010/2011
2017-10-24,ak,201740,201048,357,8,1740,8,,,,,,,0.45977,0.45977,02,2010/2011
2017-10-24,al,201740,201048,357,467,10517,35,,,,,,,4.44043,4.44043,01,2010/2011
2017-10-24,ar,201740,201048,357,62,4451,18,,,,,,,1.39295,1.39295,05,2010/2011
2017-10-24,az,201740,201048,357,371,26085,56,,,,,,,1.42227,1.42227,04,2010/2011
2017-10-24,ca,201740,201048,357,939,36028,135,,,,,,,2.60631,2.60631,06,2010/2011
2017-10-24,co,201740,201048,357,168,19771,11,,,,,,,0.849729,0.849729,08,2010/2011
2017-10-24,ct,201740,201048,357,19,4289,19,,,,,,,0.442994,0.442994,09,2010/2011
2017-10-24,dc,201740,201048,357,135,3246,4,,,,,,,4.15896,4.15896,11,2010/2011
2017-10-24,de,201740,201048,357,11,4074,13,,,,,,,0.270005,0.270005,10,2010/2011
2017-10-24,ga,201740,201048,357,1315,37768,62,,,,,,,3.48178,3.48178,13,2010/2011
2017-10-24,hi,201740,201048,357,34,1732,18,,,,,,,1.96305,1.96305,15,2010/2011
2017-10-24,ia,201740,201048,357,26,3142,10,,,,,,,0.827498,0.827498,19,2010/2011
2017-10-24,id,201740,201048,357,86,4774,13,,,,,,,1.80142,1.80142,16,2010/2011
2017-10-24,il,201740,201048,357,659,40646,79,,,,,,,1.62132,1.62132,17,2010/2011
2017-10-24,in,201740,201048,357,109,12286,43,,,,,,,0.887189,0.887189,18,2010/2011
2017-10-24,ks,201740,201048,357,66,9174,42,,,,,,,0.719424,0.719424,20,2010/2011
2017-10-24,ky,201740,201048,357,111,16482,14,,,,,,,0.673462,0.673462,21,2010/2011
2017-10-24,ma,201740,201048,357,260,28787,54,,,,,,,0.903185,0.903185,25,2010/2011
2017-10-24,md,201740,201048,357,167,8962,20,,,,,,,1.86342,1.86342,24,2010/2011
2017-10-24,me,201740,201048,357,23,6610,31,,,,,,,0.347958,0.347958,23,2010/2011
2017-10-24,mi,201740,201048,357,88,15586,49,,,,,,,0.564609,0.564609,26,2010/2011
2017-10-24,mn,201740,201048,357,51,5962,18,,,,,,,0.855418,0.855418,27,2010/2011
2017-10-24,mo,201740,201048,357,132,8422,30,,,,,,,1.56732,1.56732,29,2010/2011
2017-10-24,ms,201740,201048,357,829,16970,44,,,,,,,4.88509,4.88509,28,2010/2011
2017-10-24,mt,201740,201048,357,1,2628,6,,,,,,,0.0380518,0.0380518,30,2010/2011
2017-10-24,nat,201740,201048,357,13997,772016,1964,5045,4978,,2440,915,619,1.72535,1.81305,US,2010/2011
2017-10-24,nc,201740,201048,357,170,25844,77,,,,,,,0.657793,0.657793,37,2010/2011
2017-10-24,nd,201740,201048,357,18,5186,17,,,,,,,0.347088,0.347088,38,2010/2011
2017-10-24,ne,201740,201048,357,99,3516,15,,,,,,,2.8157,2.8157,31,2010/2011
2017-10-24,nh,201740,201048,357,7,5043,29,,,,,,,0.138806,0.138806,33,2010/2011
2017-10-24,nj,201740,201048,357,144,5536,24,,,,,,,2.60116,2.60116,34,2010/2011
2017-10-24,nm,201740,201048,357,234,8197,25,,,,,,,2.8547,2.8547,35,2010/2011
2017-10-24,nv,201740,201048,357,325,11244,34,,,,,,,2.89043,2.89043,32,2010/2011
2017-10-24,oh,201740,201048,357,59,16878,50,,,,,,,0.349567,0.349567,39,2010/2011
2017-10-24,ok,201740,201048,357,64,2984,16,,,,,,,2.14477,2.14477,40,2010/2011
2017-10-24,or,201740,201048,357,27,3759,20,,,,,,,0.718276,0.718276,41,2010/2011
2017-10-24,pa,201740,201048,357,217,17952,65,,,,,,,1.20878,1.20878,42,2010/2011
2017-10-24,ri,201740,201048,357,51,6660,21,,,,,,,0.765766,0.765766,44,2010/2011
2017-10-24,sc,201740,201048,357,37,7258,22,,,,,,,0.509782,0.509782,45,2010/2011
2017-10-24,sd,201740,201048,357,62,5600,19,,,,,,,1.10714,1.10714,46,2010/2011
2017-10-24,tn,201740,201048,357,106,13155,54,,,,,,,0.805777,0.805777,47,2010/2011
2017-10-24,tx,201740,201048,357,1273,49607,93,,,,,,,2.56617,2.56617,48,2010/2011
2017-10-24,ut,201740,201048,357,66,7873,22,,,,,,,0.838308,0.838308,49,2010/2011
2017-10-24,va,201740,201048,357,970,61726,88,,,,,,,1.57146,1.57146,51,2010/2011
2017-10-24,vt,201740,201048,357,52,3301,12,,,,,,,1.57528,1.57528,50,2010/2011
2017-10-24,wa,201740,201048,357,35,3565,17,,,,,,,0.981767,0.981767,53,2010/2011
2017-10-24,wi,201740,201048,357,71,5587,49,,,,,,,1.27081,1.27081,55,2010/2011
2017-10-24,wv,201740,201048,357,159,11434,38,,,,,,,1.39059,1.39059,54,2010/2011
2017-10-24,wy,201740,201048,357,29,4884,28,,,,,,,0.593776,0.593776,56,2010/2011
2017-10-24,ak,201740,201049,356,14,1755,8,,,,,,,0.797721,0.797721,02,2010/2011
2017-10-24,al,201740,201049,356,656,11289,37,,,,,,,5.81097,5.81097,01,2010/2011
2017-10-24,ar,201740,201049,356,44,4311,17,,,,,,,1.02064,1.02064,05,2010/2011
2017-10-24,az,201740,201049,356,517,24065,53,,,,,,,2.14835,2.14835,04,2010/2011
2017-10-24,ca,201740,201049,356,1072,35077,135,,,,,,,3.05613,3.05613,06,2010/2011
2017-10-24,co,201740,201049,356,154,19024,12,,,,,,,0.809504,0.809504,08,2010/2011
2017-10-24,ct,201740,201049,356,23,3512,11,,,,,,,0.654897,0.654897,09,2010/2011
2017-10-24,dc,201740,201049,356,100,3067,4,,,,,,,3.26052,3.26052,11,2010/2011
2017-10-24,de,201740,201049,356,9,2492,10,,,,,,,0.361156,0.361156,10,2010/2011
2017-10-24,ga,201740,201049,356,1685,37531,62,,,,,,,4.48962,4.48962,13,2010/2011
2017-10-24,hi,201740,201049,356,42,1734,18,,,,,,,2.42215,2.42215,15,2010/2011
2017-10-24,ia,201740,201049,356,28,2934,10,,,,,,,0.954329,0.954329,19,2010/2011
2017-10-24,id,201740,201049,356,81,4702,13,,,,,,,1.72267,1.72267,16,2010/2011
2017-10-24,il,201740,201049,356,732,39506,79,,,,,,,1.85288,1.85288,17,2010/2011
2017-10-24,in,201740,201049,356,112,11790,42,,,,,,,0.949958,0.949958,18,2010/2011
2017-10-24,ks,201740,201049,356,86,10381,43,,,,,,,0.828437,0.828437,20,2010/2011
2017-10-24,ky,201740,201049,356,90,15032,15,,,,,,,0.598723,0.598723,21,2010/2011
2017-10-24,ma,201740,201049,356,272,28114,54,,,,,,,0.96749,0.96749,25,2010/2011
2017-10-24,md,201740,201049,356,153,9864,20,,,,,,,1.55109,1.55109,24,2010/2011
2017-10-24,me,201740,201049,356,26,5974,31,,,,,,,0.435219,0.435219,23,2010/2011
2017-10-24,mi,201740,201049,356,85,15087,52,,,,,,,0.563399,0.563399,26,2010/2011
2017-10-24,mn,201740,201049,356,37,6332,17,,,,,,,0.584334,0.584334,27,2010/2011
2017-10-24,mo,201740,201049,356,113,8246,31,,,,,,,1.37036,1.37036,29,2010/2011
2017-10-24,ms,201740,201049,356,878,16447,46,,,,,,,5.33836,5.33836,28,2010/2011
2017-10-24,mt,201740,201049,356,1,2782,6,,,,,,,0.0359454,0.0359454,30,2010/2011
2017-10-24,nat,201740,201049,356,14958,742606,1936,5060,5867,,2511,893,627,1.87923,2.01426,US,2010/2011
2017-10-24,nc,201740,201049,356,132,21512,75,,,,,,,0.613611,0.613611,37,2010/2011
2017-10-24,nd,201740,201049,356,11,4631,18,,,,,,,0.23753,0.23753,38,2010/2011
2017-10-24,ne,201740,201049,356,91,3696,16,,,,,,,2.46212,2.46212,31,2010/2011
2017-10-24,nh,201740,201049,356,12,4858,30,,,,,,,0.247015,0.247015,33,2010/2011
2017-10-24,nj,201740,201049,356,183,6896,24,,,,,,,2.65371,2.65371,34,2010/2011
2017-10-24,nm,201740,201049,356,200,8605,25,,,,,,,2.32423,2.32423,35,2010/2011
2017-10-24,nv,201740,201049,356,394,12002,35,,,,,,,3.28279,3.28279,32,2010/2011
2017-10-24,oh,201740,201049,356,55,16060,50,,,,,,,0.342466,0.342466,39,2010/2011
2017-10-24,ok,201740,201049,356,51,2183,15,,,,,,,2.33623,2.33623,40,2010/2011
2017-10-24,or,201740,201049,356,33,3367,19,,,,,,,0.980101,0.980101,41,2010/2011
2017-10-24,pa,201740,201049,356,203,16584,61,,,,,,,1.22407,1.22407,42,2010/2011
2017-10-24,ri,201740,201049,356,42,6609,21,,,,,,,0.635497,0.635497,44,2010/2011
2017-10-24,sc,201740,201049,356,29,5983,20,,,,,,,0.484707,0.484707,45,2010/2011
2017-10-24,sd,201740,201049,356,64,5502,19,,,,,,,1.16321,1.16321,46,2010/2011
2017-10-24,tn,201740,201049,356,122,11033,50,,,,,,,1.10577,1.10577,47,2010/2011
2017-10-24,tx,201740,201049,356,1165,48474,93,,,,,,,2.40335,2.40335,48,2010/2011
2017-10-24,ut,201740,201049,356,89,7640,21,,,,,,,1.16492,1.16492,49,2010/2011
2017-10-24,va,201740,201049,356,982,57786,86,,,,,,,1.69937,1.69937,51,2010/2011
2017-10-24,vt,201740,201049,356,48,4150,14,,,,,,,1.15663,1.15663,50,2010/2011
2017-10-24,wa,201740,201049,356,33,3421,17,,,,,,,0.96463,0.96463,53,2010/2011
2017-10-24,wi,201740,201049,356,70,5471,46,,,,,,,1.27947,1.27947,55,2010/2011
2017-10-24,wv,201740,201049,356,158,9957,33,,,,,,,1.58682,1.58682,54,2010/2011
2017-10-24,wy,201740,201049,356,20,4781,27,,,,,,,0.418323,0.418323,56,2010/2011
2017-10-24,ak,201740,201050,355,21,1989,9,,,,,,,1.05581,1.05581,02,2010/2011
2017-10-24,al,201740,201050,355,1245,11930,36,,,,,,,10.4359,10.4359,01,2010/2011
2017-10-24,ar,201740,201050,355,89,4227,18,,,,,,,2.10551,2.10551,05,2010/2011
2017-10-24,az,201740,201050,355,488,24178,55,,,,,,,2.01836,2.01836,04,2010/2011
2017-10-24,ca,201740,201050,355,1170,31969,128,,,,,,,3.6598,3.6598,06,2010/2011
2017-10-24,co,201740,201050,355,174,19299,13,,,,,,,0.901601,0.901601,08,2010/2011
2017-10-24,ct,201740,201050,355,20,3033,18,,,,,,,0.659413,0.659413,09,2010/2011
2017-10-24,dc,201740,201050,355,125,2886,4,,,,,,,4.33125,4.33125,11,2010/2011
2017-10-24,de,201740,201050,355,12,4083,13,,,,,,,0.293902,0.293902,10,2010/2011
2017-10-24,ga,201740,201050,355,2254,35755,61,,,,,,,6.30401,6.30401,13,2010/2011
2017-10-24,hi,201740,201050,355,41,1632,17,,,,,,,2.51225,2.51225,15,2010/2011
2017-10-24,ia,201740,201050,355,41,2736,10,,,,,,,1.49854,1.49854,19,2010/2011
2017-10-24,id,201740,201050,355,54,3956,12,,,,,,,1.36502,1.36502,16,2010/2011
2017-10-24,il,201740,201050,355,775,37787,80,,,,,,,2.05097,2.05097,17,2010/2011
2017-10-24,in,201740,201050,355,98,10164,41,,,,,,,0.964187,0.964187,18,2010/2011
2017-10-24,ks,201740,201050,355,84,9738,41,,,,,,,0.8626,0.8626,20,2010/2011
2017-10-24,ky,201740,201050,355,77,12229,13,,,,,,,0.629651,0.629651,21,2010/2011
2017-10-24,ma,201740,201050,355,316,28213,55,,,,,,,1.12005,1.12005,25,2010/2011
2017-10-24,md,201740,201050,355,175,8713,18,,,,,,,2.00849,2.00849,24,2010/2011
2017-10-24,me,201740,201050,355,20,5857,29,,,,,,,0.341472,0.341472,23,2010/2011
2017-10-24,mi,201740,201050,355,106,14027,52,,,,,,,0.755685,0.755685,26,2010/2011
2017-10-24,mn,201740,201050,355,59,5081,15,,,,,,,1.16119,1.16119,27,2010/2011
2017-10-24,mo,201740,201050,355,126,8936,32,,,,,,,1.41003,1.41003,29,2010/2011
2017-10-24,ms,201740,201050,355,1529,17344,48,,,,,,,8.81573,8.81573,28,2010/2011
2017-10-24,mt,201740,201050,355,2,2588,6,,,,,,,0.0772798,0.0772798,30,2010/2011
2017-10-24,nat,201740,201050,355,18022,704923,1916,6300,7194,,2847,1031,650,2.3371,2.55659,US,2010/2011
2017-10-24,nc,201740,201050,355,119,18927,74,,,,,,,0.628731,0.628731,37,2010/2011
2017-10-24,nd,201740,201050,355,6,1889,11,,,,,,,0.317628,0.317628,38,2010/2011
2017-10-24,ne,201740,201050,355,111,3429,15,,,,,,,3.2371,3.2371,31,2010/2011
2017-10-24,nh,201740,201050,355,4,5640,31,,,,,,,0.070922,0.070922,33,2010/2011
2017-10-24,nj,201740,201050,355,210,6561,25,,,,,,,3.20073,3.20073,34,2010/2011
2017-10-24,nm,201740,201050,355,221,8115,25,,,,,,,2.72335,2.72335,35,2010/2011
2017-10-24,nv,201740,201050,355,440,10263,33,,,,,,,4.28725,4.28725,32,2010/2011
2017-10-24,oh,201740,201050,355,69,15455,52,,,,,,,0.446457,0.446457,39,2010/2011
2017-10-24,ok,201740,201050,355,111,3261,17,,,,,,,3.40386,3.40386,40,2010/2011
2017-10-24,or,201740,201050,355,35,2509,19,,,,,,,1.39498,1.39498,41,2010/2011
2017-10-24,pa,201740,201050,355,196,14447,58,,,,,,,1.35668,1.35668,42,2010/2011
2017-10-24,ri,201740,201050,355,30,6408,21,,,,,,,0.468165,0.468165,44,2010/2011
2017-10-24,sc,201740,201050,355,41,5098,17,,,,,,,0.804237,0.804237,45,2010/2011
2017-10-24,sd,201740,201050,355,51,5392,19,,,,,,,0.945846,0.945846,46,2010/2011
2017-10-24,tn,201740,201050,355,121,8778,51,,,,,,,1.37845,1.37845,47,2010/2011
2017-10-24,tx,201740,201050,355,1350,47519,88,,,,,,,2.84097,2.84097,48,2010/2011
2017-10-24,ut,201740,201050,355,78,6993,21,,,,,,,1.1154,1.1154,49,2010/2011
2017-10-24,va,201740,201050,355,945,53894,83,,,,,,,1.75344,1.75344,51,2010/2011
2017-10-24,vt,201740,201050,355,50,3716,14,,,,,,,1.34553,1.34553,50,2010/2011
2017-10-24,wa,201740,201050,355,14,2162,16,,,,,,,0.647549,0.647549,53,2010/2011
2017-10-24,wi,201740,201050,355,31,4685,50,,,,,,,0.661686,0.661686,55,2010/2011
2017-10-24,wv,201740,201050,355,121,8545,34,,,,,,,1.41603,1.41603,54,2010/2011
2017-10-24,wy,201740,201050,355,15,4811,28,,,,,,,0.311785,0.311785,56,2010/2011
2017-10-24,ak,201740,201051,354,15,1760,8,,,,,,,0.852273,0.852273,02,2010/2011
2017-10-24,al,201740,201051,354,1297,9910,36,,,,,,,13.0878,13.0878,01,2010/2011
2017-10-24,ar,201740,201051,354,77,2132,15,,,,,,,3.61163,3.61163,05,2010/2011
2017-10-24,az,201740,201051,354,454,19716,53,,,,,,,2.3027,2.3027,04,2010/2011
2017-10-24,ca,201740,201051,354,1057,22875,127,,,,,,,4.62077,4.62077,06,2010/2011
2017-10-24,co,201740,201051,354,123,14757,12,,,,,,,0.833503,0.833503,08,2010/2011
2017-10-24,ct,201740,201051,354,19,2175,19,,,,,,,0.873563,0.873563,09,2010/2011
2017-10-24,dc,201740,201051,354,110,1907,4,,,,,,,5.76822,5.76822,11,2010/2011
2017-10-24,de,201740,201051,354,13,2578,11,,,,,,,0.504267,0.504267,10,2010/2011
2017-10-24,ga,201740,201051,354,2489,34195,63,,,,,,,7.27884,7.27884,13,2010/2011
2017-10-24,hi,201740,201051,354,19,857,17,,,,,,,2.21704,2.21704,15,2010/2011
2017-10-24,ia,201740,201051,354,44,2123,10,,,,,,,2.07254,2.07254,19,2010/2011
2017-10-24,id,201740,201051,354,102,3182,12,,,,,,,3.20553,3.20553,16,2010/2011
2017-10-24,il,201740,201051,354,1039,33621,79,,,,,,,3.09033,3.09033,17,2010/2011
2017-10-24,in,201740,201051,354,100,7337,41,,,,,,,1.36295,1.36295,18,2010/2011
2017-10-24,ks,201740,201051,354,75,7741,42,,,,,,,0.968867,0.968867,20,2010/2011
2017-10-24,ky,201740,201051,354,148,11496,14,,,,,,,1.2874,1.2874,21,2010/2011
2017-10-24,ma,201740,201051,354,268,20513,49,,,,,,,1.30649,1.30649,25,2010/2011
2017-10-24,md,201740,201051,354,174,6355,17,,,,,,,2.738,2.738,24,2010/2011
2017-10-24,me,201740,201051,354,25,4170,30,,,,,,,0.59952,0.59952,23,2010/2011
2017-10-24,mi,201740,201051,354,74,10820,47,,,,,,,0.683919,0.683919,26,2010/2011
2017-10-24,mn,201740,201051,354,39,3853,15,,,,,,,1.0122,1.0122,27,2010/2011
